sourceInstance,targetInstance,linkTypeName,sourceObjectType,targetObjectType,linkTypeCategory,source_url
Qorvo Inc. - Richardson 200mm BAW line current wafer capacity (SEMI WFF),Qorvo Inc. - Richardson 200mm BAW line,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Qorvo Inc. - Richardson 150mm & 100mm (was Triquint) current wafer capacity (SEMI WFF),Qorvo Inc. - Richardson 150mm & 100mm (was Triquint),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Qorvo Inc. - Apopka (was Triquint) current wafer capacity (SEMI WFF),Qorvo Inc. - Apopka (was Triquint),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Qorvo Inc. - Hilsboro (was Triquint) current wafer capacity (SEMI WFF),Qorvo Inc. - Hilsboro (was Triquint),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Qorvo Inc. - Greensboro (was Fab 2 RFMD) current wafer capacity (SEMI WFF),Qorvo Inc. - Greensboro (was Fab 2 RFMD),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Qualcomm RF360 - Munich Fab current wafer capacity (SEMI WFF),Qualcomm RF360 - Munich Fab,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Qualcomm RF360 - Singapore Fab current wafer capacity (SEMI WFF),Qualcomm RF360 - Singapore Fab,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rapidus - IIM-1 (Fab 1: Innovative Integration for Manufacturing) current wafer capacity (SEMI WFF),Rapidus - IIM-1 (Fab 1: Innovative Integration for Manufacturing),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rapidus - IIM-2 (Fab 2) current wafer capacity (SEMI WFF),Rapidus - IIM-2 (Fab 2),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
RCL Semiconductors Ltd. - HQ Factory current wafer capacity (SEMI WFF),RCL Semiconductors Ltd. - HQ Factory,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
RCL Semiconductors Ltd. - Shandong fab current wafer capacity (SEMI WFF),RCL Semiconductors Ltd. - Shandong fab,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rectron Ltd. - No. 1 current wafer capacity (SEMI WFF),Rectron Ltd. - No. 1,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Redlen Technologies - CZT Fab current wafer capacity (SEMI WFF),Redlen Technologies - CZT Fab,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Renesas - Kawashiri (Line 8 + Line 9) current wafer capacity (SEMI WFF),Renesas - Kawashiri (Line 8 + Line 9),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Renesas - Saijo Factory current wafer capacity (SEMI WFF),Renesas - Saijo Factory,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Renesas - Takasaki Factory (6-inch) current wafer capacity (SEMI WFF),Renesas - Takasaki Factory (6-inch),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Renesas - 6-inch ITAR line (was Intersil, was Fab 59) current wafer capacity (SEMI WFF)","Renesas - 6-inch ITAR line (was Intersil, was Fab 59)",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Renesas - Naka 200mm line (Bldg. N2) current wafer capacity (SEMI WFF),Renesas - Naka 200mm line (Bldg. N2),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Renesas - Naka 300mm line (Bldg. N3- 1F+2F) current wafer capacity (SEMI WFF),Renesas - Naka 300mm line (Bldg. N3- 1F+2F),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Renesas - New 300mm Fab (reopened closed 200mm and 150m line) current wafer capacity (SEMI WFF),Renesas - New 300mm Fab (reopened closed 200mm and 150m line),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Renesas - Takasaki SiC Line current wafer capacity (SEMI WFF),Renesas - Takasaki SiC Line,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Retina Implant AG - Retina Implant current wafer capacity (SEMI WFF),Retina Implant AG - Retina Implant,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rogue Valley Microdevices - Fab 1 (wafer processing) current wafer capacity (SEMI WFF),Rogue Valley Microdevices - Fab 1 (wafer processing),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rogue Valley Microdevices - Fab 2 (wafer processing) current wafer capacity (SEMI WFF),Rogue Valley Microdevices - Fab 2 (wafer processing),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rohm - New Chikugo SiC 8-inch line current wafer capacity (SEMI WFF),Rohm - New Chikugo SiC 8-inch line,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rohm - Chikugo SiC 6-inch line current wafer capacity (SEMI WFF),Rohm - Chikugo SiC 6-inch line,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rohm - Rohm Shiga (was Renesas) current wafer capacity (SEMI WFF),Rohm - Rohm Shiga (was Renesas),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rohm - Apollo Chikugo (SiC Line) current wafer capacity (SEMI WFF),Rohm - Apollo Chikugo (SiC Line),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rohm - Hamamatsu (300mm Line) current wafer capacity (SEMI WFF),Rohm - Hamamatsu (300mm Line),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rohm - Wako Device current wafer capacity (SEMI WFF),Rohm - Wako Device,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rohm - Hamamatsu (200mm Line) current wafer capacity (SEMI WFF),Rohm - Hamamatsu (200mm Line),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rohm - Apollo Chikugo (6-inch SiC line) current wafer capacity (SEMI WFF),Rohm - Apollo Chikugo (6-inch SiC line),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rohm (Kionix Inc.) - Ithaca fab and HQ current wafer capacity (SEMI WFF),Rohm (Kionix Inc.) - Ithaca fab and HQ,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rohm (Kionix Inc.) - Kyoto MEMS fab current wafer capacity (SEMI WFF),Rohm (Kionix Inc.) - Kyoto MEMS fab,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rong Semi (former HIDM Tacoma) - Huaian 300mm fab (HIDM) current wafer capacity (SEMI WFF),Rong Semi (former HIDM Tacoma) - Huaian 300mm fab (HIDM),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rong Semi (former HIDM Tacoma) - Ningbo New 300mm Fab current wafer capacity (SEMI WFF),Rong Semi (former HIDM Tacoma) - Ningbo New 300mm Fab,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
RTX (former Raytheon Company) - Collins Aerospace - Cedar Rapids facility current wafer capacity (SEMI WFF),RTX (former Raytheon Company) - Collins Aerospace - Cedar Rapids facility,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
RTX (former Raytheon Company) - Glenrothes facility current wafer capacity (SEMI WFF),RTX (former Raytheon Company) - Glenrothes facility,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
RTX (former Raytheon Company) - RF Components (RRFC) current wafer capacity (SEMI WFF),RTX (former Raytheon Company) - RF Components (RRFC),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Ruttonsha International Rectifier - Fab 1 current wafer capacity (SEMI WFF),Ruttonsha International Rectifier - Fab 1,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - Line 6 current wafer capacity (SEMI WFF),Samsung - Line 6,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - Line 7 current wafer capacity (SEMI WFF),Samsung - Line 7,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - S4 CIS (part of Line 11) current wafer capacity (SEMI WFF),Samsung - S4 CIS (part of Line 11),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - P1 Phase 2 DRAM (8th floor) current wafer capacity (SEMI WFF),Samsung - P1 Phase 2 DRAM (8th floor),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - P2 Phase 1 (DRAM) current wafer capacity (SEMI WFF),Samsung - P2 Phase 1 (DRAM),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - P2 Phase 2 (3D NAND) current wafer capacity (SEMI WFF),Samsung - P2 Phase 2 (3D NAND),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - Line 16 (DRAM) current wafer capacity (SEMI WFF),Samsung - Line 16 (DRAM),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - SCS Line 2 (former Xian Module 2) current wafer capacity (SEMI WFF),Samsung - SCS Line 2 (former Xian Module 2),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - S3-3rd floor (part of Line 17) EUV current wafer capacity (SEMI WFF),Samsung - S3-3rd floor (part of Line 17) EUV,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - Line 5 (LED line) 8-inch current wafer capacity (SEMI WFF),Samsung - Line 5 (LED line) 8-inch,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - SCS Line 1 (former Xian Module 1) current wafer capacity (SEMI WFF),Samsung - SCS Line 1 (former Xian Module 1),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - S2 Logic Line (Main Fab) current wafer capacity (SEMI WFF),Samsung - S2 Logic Line (Main Fab),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - S7 (in P4) current wafer capacity (SEMI WFF),Samsung - S7 (in P4),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - Line 13 (CIS Line) current wafer capacity (SEMI WFF),Samsung - Line 13 (CIS Line),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - S1 (former S1-A Line includes S1-C former Line 14start 1Q16) current wafer capacity (SEMI WFF),Samsung - S1 (former S1-A Line includes S1-C former Line 14start 1Q16),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - Line 12 (2D NAND) + R&D current wafer capacity (SEMI WFF),Samsung - Line 12 (2D NAND) + R&D,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - Line 15-2F & Line 15-1F (8th floor) current wafer capacity (SEMI WFF),Samsung - Line 15-2F & Line 15-1F (8th floor),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Samsung - Line 13 (DRAM, FEOL) current wafer capacity (SEMI WFF)","Samsung - Line 13 (DRAM, FEOL)",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - Line 17-DRAM (8th floor+3rd floor) current wafer capacity (SEMI WFF),Samsung - Line 17-DRAM (8th floor+3rd floor),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - P1 Phase 1 3D NAND (3rd floor) current wafer capacity (SEMI WFF),Samsung - P1 Phase 1 3D NAND (3rd floor),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - P1 Phase 2 3D NAND (8th floor) current wafer capacity (SEMI WFF),Samsung - P1 Phase 2 3D NAND (8th floor),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - S2 CIS Line (Main Fab) current wafer capacity (SEMI WFF),Samsung - S2 CIS Line (Main Fab),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - P3 Phase 1 Support (DRAM for P1 and P2) current wafer capacity (SEMI WFF),Samsung - P3 Phase 1 Support (DRAM for P1 and P2),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - Line 12 (3D NAND) current wafer capacity (SEMI WFF),Samsung - Line 12 (3D NAND),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - Taylor Phase 2 (was S6 Phase 2) current wafer capacity (SEMI WFF),Samsung - Taylor Phase 2 (was S6 Phase 2),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - P5 Phase 1 (3D NAND was DRAM) current wafer capacity (SEMI WFF),Samsung - P5 Phase 1 (3D NAND was DRAM),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - P5 Phase 2 (DRAM was 3D NAND) current wafer capacity (SEMI WFF),Samsung - P5 Phase 2 (DRAM was 3D NAND),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - S1 (CIS Line) (Line 9+Line14) current wafer capacity (SEMI WFF),Samsung - S1 (CIS Line) (Line 9+Line14),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - P3 Phase 1 Support (3D NAND for P1 and P2) current wafer capacity (SEMI WFF),Samsung - P3 Phase 1 Support (3D NAND for P1 and P2),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - P3 Phase 2 (DRAM) current wafer capacity (SEMI WFF),Samsung - P3 Phase 2 (DRAM),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - S5 (in P2 3rd floor) (was S5 Phase 1) current wafer capacity (SEMI WFF),Samsung - S5 (in P2 3rd floor) (was S5 Phase 1),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Samsung - S6 (in P3, 8th floor) (was S5 Phase 2) current wafer capacity (SEMI WFF)","Samsung - S6 (in P3, 8th floor) (was S5 Phase 2)",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - V1-Logic 2nd floor (was EUV Fab) current wafer capacity (SEMI WFF),Samsung - V1-Logic 2nd floor (was EUV Fab),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - Line 8 (200mm) current wafer capacity (SEMI WFF),Samsung - Line 8 (200mm),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - Taylor Phase 1 (was S6 Phase 1) current wafer capacity (SEMI WFF),Samsung - Taylor Phase 1 (was S6 Phase 1),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - P4 Phase 2 Support (was planned for 3D NAND) current wafer capacity (SEMI WFF),Samsung - P4 Phase 2 Support (was planned for 3D NAND),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - P4 Phase 1 (DRAM) current wafer capacity (SEMI WFF),Samsung - P4 Phase 1 (DRAM),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Sanan Optoelectronics - Sanan IC Xiamen current wafer capacity (SEMI WFF),Sanan Optoelectronics - Sanan IC Xiamen,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Sanan Optoelectronics - Changsha SiC device fab current wafer capacity (SEMI WFF),Sanan Optoelectronics - Changsha SiC device fab,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Sanan Optoelectronics - Sanan-ST SiC Device JV (Phase 1+2) current wafer capacity (SEMI WFF),Sanan Optoelectronics - Sanan-ST SiC Device JV (Phase 1+2),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Sanken Electric Co., Ltd. - Fab 2-Line 2 (1st floor) current wafer capacity (SEMI WFF)","Sanken Electric Co., Ltd. - Fab 2-Line 2 (1st floor)",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Sanken Electric Co., Ltd. - Fab 1 current wafer capacity (SEMI WFF)","Sanken Electric Co., Ltd. - Fab 1",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Sanken Electric Co., Ltd. - Fab 2-Line 1 current wafer capacity (SEMI WFF)","Sanken Electric Co., Ltd. - Fab 2-Line 1",晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Sansha Electric Manufacturing Co. - Building A and B current wafer capacity (SEMI WFF),Sansha Electric Manufacturing Co. - Building A and B,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SCL (Semiconductor Laboratory) - MEMS Line current wafer capacity (SEMI WFF),SCL (Semiconductor Laboratory) - MEMS Line,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SCL (Semiconductor Laboratory) - Silicon Fab (CMOS) current wafer capacity (SEMI WFF),SCL (Semiconductor Laboratory) - Silicon Fab (CMOS),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SCL (Semiconductor Laboratory) - New 28nm Line current wafer capacity (SEMI WFF),SCL (Semiconductor Laboratory) - New 28nm Line,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Seagate - Springtown Plant Northern Ireland current wafer capacity (SEMI WFF),Seagate - Springtown Plant Northern Ireland,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Seagate - Bloomington Wafer Fab 2 current wafer capacity (SEMI WFF),Seagate - Bloomington Wafer Fab 2,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Seagate - Bloomington Wafer Fab 1 (RHO) current wafer capacity (SEMI WFF),Seagate - Bloomington Wafer Fab 1 (RHO),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SeeYa Technology - Hefei Fab 1 current wafer capacity (SEMI WFF),SeeYa Technology - Hefei Fab 1,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Seiko Epson Corporation - T-Wing (8-inch) current wafer capacity (SEMI WFF),Seiko Epson Corporation - T-Wing (8-inch),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Seiko Epson Corporation - Miyazaki plant (Epson Toyocom) current wafer capacity (SEMI WFF),Seiko Epson Corporation - Miyazaki plant (Epson Toyocom),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Seiko Epson Corporation - Ina plant current wafer capacity (SEMI WFF),Seiko Epson Corporation - Ina plant,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Seiko Epson Corporation - Suwa Minami 6-inch Line current wafer capacity (SEMI WFF),Seiko Epson Corporation - Suwa Minami 6-inch Line,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Seiko Epson Corporation - Hirooka Plant current wafer capacity (SEMI WFF),Seiko Epson Corporation - Hirooka Plant,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Seiko Epson Corporation - S-Wing (6-inch) current wafer capacity (SEMI WFF),Seiko Epson Corporation - S-Wing (6-inch),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Seiko NPC (formaly Nippon Precision Circuits) - Shiobara Technology Center current wafer capacity (SEMI WFF),Seiko NPC (formaly Nippon Precision Circuits) - Shiobara Technology Center,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Semefab Ltd. - Fab 1 (CMOS1) current wafer capacity (SEMI WFF),Semefab Ltd. - Fab 1 (CMOS1),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Semefab Ltd. - Fab 3 (CMOS3) current wafer capacity (SEMI WFF),Semefab Ltd. - Fab 3 (CMOS3),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Semefab Ltd. - Fab 2 (new MEMS 2) current wafer capacity (SEMI WFF),Semefab Ltd. - Fab 2 (new MEMS 2),晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Semicoa Semiconductors - N/A current wafer capacity (SEMI WFF),Semicoa Semiconductors - N/A,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Semiconductor Integrated Display Technology (SIDTEK) - 12inch MicroOLED Line current wafer capacity (SEMI WFF),Semiconductor Integrated Display Technology (SIDTEK) - 12inch MicroOLED Line,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Semikron Elektronik GmbH & Co. KG - SEMIKRON Vrbove current wafer capacity (SEMI WFF),Semikron Elektronik GmbH & Co. KG - SEMIKRON Vrbove,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Semikron Elektronik GmbH & Co. KG - SEMICELL current wafer capacity (SEMI WFF),Semikron Elektronik GmbH & Co. KG - SEMICELL,晶圆产能统计对象晶圆制造工厂,晶圆产能,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
