sourceInstance,targetInstance,linkTypeName,sourceObjectType,targetObjectType,linkTypeCategory,source_url
JTC Corporation - SemiconSpace Phase 1 (unit 1+2) Wafer processing project capital expenditure (SEMI WFF),JTC Corporation - SemiconSpace Phase 1 (unit 1+2) Wafer processing,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Kaiam - PLC Fab (was Gemfire, was Avanex, was Alcatel) project capital expenditure (SEMI WFF)","Kaiam - PLC Fab (was Gemfire, was Avanex, was Alcatel)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"KEC Corporation - 5"" Line project capital expenditure (SEMI WFF)","KEC Corporation - 5"" Line",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
KEC Corporation - KEC-C project capital expenditure (SEMI WFF),KEC Corporation - KEC-C,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Kioxia/WD (was Flash Alliance) - Fab 7 Phase 1 project capital expenditure (SEMI WFF),Kioxia/WD (was Flash Alliance) - Fab 7 Phase 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Kioxia/WD (was Flash Alliance) - K1 (P1+P2) project capital expenditure (SEMI WFF),Kioxia/WD (was Flash Alliance) - K1 (P1+P2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Kioxia/WD (was Flash Alliance) - K2 (P1+P2) project capital expenditure (SEMI WFF),Kioxia/WD (was Flash Alliance) - K2 (P1+P2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Kioxia/WD (was Flash Alliance) - Fab 7 Phase 2 project capital expenditure (SEMI WFF),Kioxia/WD (was Flash Alliance) - Fab 7 Phase 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Knowledge*on Inc. - Fab 1 project capital expenditure (SEMI WFF),Knowledge*on Inc. - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Knowledge*on Inc. - Fab 2 project capital expenditure (SEMI WFF),Knowledge*on Inc. - Fab 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Kodenshi Corp - Device Technology Center project capital expenditure (SEMI WFF),Kodenshi Corp - Device Technology Center,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Korea Advanced Nano Fab Center (KANC) - KANC project capital expenditure (SEMI WFF),Korea Advanced Nano Fab Center (KANC) - KANC,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Kyushu Semiconductor KAW - Hiji Factory project capital expenditure (SEMI WFF),Kyushu Semiconductor KAW - Hiji Factory,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"LA Semiconductor - Pocatello (was onsemi, was AMI, Fab 10) project capital expenditure (SEMI WFF)","LA Semiconductor - Pocatello (was onsemi, was AMI, Fab 10)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"LAPIS Semiconductor Co, Ltd - SiC Fab project capital expenditure (SEMI WFF)","LAPIS Semiconductor Co, Ltd - SiC Fab",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"LAPIS Semiconductor Co, Ltd - S-2 project capital expenditure (SEMI WFF)","LAPIS Semiconductor Co, Ltd - S-2",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"LAPIS Semiconductor Co, Ltd - M1 project capital expenditure (SEMI WFF)","LAPIS Semiconductor Co, Ltd - M1",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"LAPIS Semiconductor Co, Ltd - Miyazaki Fab 2 (6 inch SiC Line) project capital expenditure (SEMI WFF)","LAPIS Semiconductor Co, Ltd - Miyazaki Fab 2 (6 inch SiC Line)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Lasertel Inc. - Fab 2 (Innovation Park) project capital expenditure (SEMI WFF),Lasertel Inc. - Fab 2 (Innovation Park),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Leister Process Technologies - Axetris Division - Axetris project capital expenditure (SEMI WFF),Leister Process Technologies - Axetris Division - Axetris,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Linear Integrated Systems - Fab 1 project capital expenditure (SEMI WFF),Linear Integrated Systems - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Lishan Microelectronics - 4"" line project capital expenditure (SEMI WFF)","Lishan Microelectronics - 4"" line",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Littelfuse - Wuxi fab project capital expenditure (SEMI WFF),Littelfuse - Wuxi fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Littelfuse - Dortmund (will be Littelfuse on 12/31/24) project capital expenditure (SEMI WFF),Littelfuse - Dortmund (will be Littelfuse on 12/31/24),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
LuxNet Corporation - Hejiang fab project capital expenditure (SEMI WFF),LuxNet Corporation - Hejiang fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Lynred (was ULIS) - Development and Production (Was Sofradir) project capital expenditure (SEMI WFF),Lynred (was ULIS) - Development and Production (Was Sofradir),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Lynred (was ULIS) - Fab 2  (was ULIS) project capital expenditure (SEMI WFF),Lynred (was ULIS) - Fab 2  (was ULIS),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Lynred (was ULIS) - Fab 1 (was ULIS) project capital expenditure (SEMI WFF),Lynred (was ULIS) - Fab 1 (was ULIS),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
MACOM - RTP Fab (100mm line) project capital expenditure (SEMI WFF),MACOM - RTP Fab (100mm line),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"MACOM - Ann Arbor (was Luna, was Picometrix) project capital expenditure (SEMI WFF)","MACOM - Ann Arbor (was Luna, was Picometrix)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Macronix International Co., Ltd. (MXIC) - Fab 5 (3D NAND) project capital expenditure (SEMI WFF)","Macronix International Co., Ltd. (MXIC) - Fab 5 (3D NAND)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
MagnaChip - F 3 project capital expenditure (SEMI WFF),MagnaChip - F 3,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Measurement Specialties (MEAS) - N/A project capital expenditure (SEMI WFF),Measurement Specialties (MEAS) - N/A,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Memscap S.A. - North Carolina project capital expenditure (SEMI WFF),Memscap S.A. - North Carolina,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
MEMS-Foundry - MEMS-Foundry (division of HTE-Labs) project capital expenditure (SEMI WFF),MEMS-Foundry - MEMS-Foundry (division of HTE-Labs),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Mfab Co. Ltd. - 6"" line project capital expenditure (SEMI WFF)","Mfab Co. Ltd. - 6"" line",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Microchip - Fab 4 (Gresham) (was Fujitsu in 2002) project capital expenditure (SEMI WFF),Microchip - Fab 4 (Gresham) (was Fujitsu in 2002),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Microchip - Fab 2 (Tempe) (was DEC, was GTE) project capital expenditure (SEMI WFF)","Microchip - Fab 2 (Tempe) (was DEC, was GTE)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Microchip - Beverly (was Microsemi until 2Q18, was Symmetricom) project capital expenditure (SEMI WFF)","Microchip - Beverly (was Microsemi until 2Q18, was Symmetricom)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Microchip - Garden Grove (was Microsemi until 2Q18, was Linfinity Microelectronics) project capital expenditure (SEMI WFF)","Microchip - Garden Grove (was Microsemi until 2Q18, was Linfinity Microelectronics)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Microchip - Lowell (was Microsemi until 2Q18) project capital expenditure (SEMI WFF),Microchip - Lowell (was Microsemi until 2Q18),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Microchip - SiC Fab Expansion project capital expenditure (SEMI WFF),Microchip - SiC Fab Expansion,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
microFAB - Bremen fab project capital expenditure (SEMI WFF),microFAB - Bremen fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Micron - Fab 6 (MTV DRAM) project capital expenditure (SEMI WFF),Micron - Fab 6 (MTV DRAM),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Micron - Fab 4 (Bldg. 24 C,D,E) project capital expenditure (SEMI WFF)","Micron - Fab 4 (Bldg. 24 C,D,E)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Micron - Fab 6 (MTV Flash, former IMFT) project capital expenditure (SEMI WFF)","Micron - Fab 6 (MTV Flash, former IMFT)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Fab 16 A1 (former R1) project capital expenditure (SEMI WFF),Micron - Fab 16 A1 (former R1),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Fab 11 (Inotera Fab 2) project capital expenditure (SEMI WFF),Micron - Fab 11 (Inotera Fab 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Fab 16 A3 (phase 1 + phase 2) project capital expenditure (SEMI WFF),Micron - Fab 16 A3 (phase 1 + phase 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Fab 11 (Inotera Fab 1) project capital expenditure (SEMI WFF),Micron - Fab 11 (Inotera Fab 1),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Fab 15 +B-Bldg+F-Bldg (was Elpida E300) project capital expenditure (SEMI WFF),Micron - Fab 15 +B-Bldg+F-Bldg (was Elpida E300),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Micron - Fab 10W 3D-part (former Fab 7, Tech) project capital expenditure (SEMI WFF)","Micron - Fab 10W 3D-part (former Fab 7, Tech)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Fab 10A (Phase 1 + 2) project capital expenditure (SEMI WFF),Micron - Fab 10A (Phase 1 + 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Expansion Fab project capital expenditure (SEMI WFF),Micron - Expansion Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Fab P5 Phase 2 Tongluo (was P6 with PSMC) project capital expenditure (SEMI WFF),Micron - Fab P5 Phase 2 Tongluo (was P6 with PSMC),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Fab 10N - 3D portion project capital expenditure (SEMI WFF),Micron - Fab 10N - 3D portion,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Fab 10X (Singapore) project capital expenditure (SEMI WFF),Micron - Fab 10X (Singapore),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Fab 16 A2 (former R2) project capital expenditure (SEMI WFF),Micron - Fab 16 A2 (former R2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - ID 1 (New Boise Fab 1) project capital expenditure (SEMI WFF),Micron - ID 1 (New Boise Fab 1),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Clay Fab 1 (Phase 1A) project capital expenditure (SEMI WFF),Micron - Clay Fab 1 (Phase 1A),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Fab 15 expansion F-Building project capital expenditure (SEMI WFF),Micron - Fab 15 expansion F-Building,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Clay Fab 2 (Phase 1B) project capital expenditure (SEMI WFF),Micron - Clay Fab 2 (Phase 1B),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Micron - Clay Fab 3 (Phase 2A) project capital expenditure (SEMI WFF),Micron - Clay Fab 3 (Phase 2A),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Micron - Clay Fab 4 (Phase 2B) project capital expenditure (SEMI WFF),Micron - Clay Fab 4 (Phase 2B),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Micron - Fab 10B (Phase 1 + 2) project capital expenditure (SEMI WFF),Micron - Fab 10B (Phase 1 + 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - New DRAM/HBM Hybrid Fab project capital expenditure (SEMI WFF),Micron - New DRAM/HBM Hybrid Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - Fab P5 Phase 1 (Tongluo) was Powerchip PSMC project capital expenditure (SEMI WFF),Micron - Fab P5 Phase 1 (Tongluo) was Powerchip PSMC,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Micron - ID 2 (New Boise Fab 2) project capital expenditure (SEMI WFF),Micron - ID 2 (New Boise Fab 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Midwest MicroDevices (MMD) - MMD fab project capital expenditure (SEMI WFF),Midwest MicroDevices (MMD) - MMD fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Mikron (JSC Mikron) - 100mm (4-inch) project capital expenditure (SEMI WFF),Mikron (JSC Mikron) - 100mm (4-inch),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Mikron (JSC Mikron) - 150mm (6-inch Corona) project capital expenditure (SEMI WFF),Mikron (JSC Mikron) - 150mm (6-inch Corona),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Mikron (JSC Mikron) - 200mm project capital expenditure (SEMI WFF),Mikron (JSC Mikron) - 200mm,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
MIMOS Semiconductor (MySem) - Fab 1 project capital expenditure (SEMI WFF),MIMOS Semiconductor (MySem) - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
MIMOS Semiconductor (MySem) - Fab 2 project capital expenditure (SEMI WFF),MIMOS Semiconductor (MySem) - Fab 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Minebea Mitsumi - Yasu Fab (3rd floor) was Omron project capital expenditure (SEMI WFF),Minebea Mitsumi - Yasu Fab (3rd floor) was Omron,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Minebea Mitsumi - Yasu Fab (2nd floor) was Omron project capital expenditure (SEMI WFF),Minebea Mitsumi - Yasu Fab (2nd floor) was Omron,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Mitsubishi Electric - Kumamoto Factory-D Bldg (was Renesas) project capital expenditure (SEMI WFF),Mitsubishi Electric - Kumamoto Factory-D Bldg (was Renesas),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Mitsubishi Electric - High Frequency & Optical Device Works project capital expenditure (SEMI WFF),Mitsubishi Electric - High Frequency & Optical Device Works,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Mitsubishi Electric - Power Device Works project capital expenditure (SEMI WFF),Mitsubishi Electric - Power Device Works,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Mitsubishi Electric - New SiC Power Fab project capital expenditure (SEMI WFF),Mitsubishi Electric - New SiC Power Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Mosel Vitelic - Fab 1 (new IGBT line) project capital expenditure (SEMI WFF),Mosel Vitelic - Fab 1 (new IGBT line),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
MOSPEC Semiconductor Corp. - n/a project capital expenditure (SEMI WFF),MOSPEC Semiconductor Corp. - n/a,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"MT Microsystems - 6"" fab project capital expenditure (SEMI WFF)","MT Microsystems - 6"" fab",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Murata Manufacturing Company, Ltd. - Murata Integrated Passive Solution (was IPDiA Fab 2 6-inch) project capital expenditure (SEMI WFF)","Murata Manufacturing Company, Ltd. - Murata Integrated Passive Solution (was IPDiA Fab 2 6-inch)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Murata Manufacturing Company, Ltd. - Sendai Fab project capital expenditure (SEMI WFF)","Murata Manufacturing Company, Ltd. - Sendai Fab",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Murata Manufacturing Company, Ltd. - Kanazawa Fab 2 (Building E) project capital expenditure (SEMI WFF)","Murata Manufacturing Company, Ltd. - Kanazawa Fab 2 (Building E)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Murata Manufacturing Company, Ltd. - Vantaa Fab 3 project capital expenditure (SEMI WFF)","Murata Manufacturing Company, Ltd. - Vantaa Fab 3",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Murata Manufacturing Company, Ltd. - Vantaa Fab 1 project capital expenditure (SEMI WFF)","Murata Manufacturing Company, Ltd. - Vantaa Fab 1",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Murata Manufacturing Company, Ltd. - Vantaa Fab 2 project capital expenditure (SEMI WFF)","Murata Manufacturing Company, Ltd. - Vantaa Fab 2",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Nanjing Gaoxin Semiconductor Corporation (NSMC) - Fab 3 project capital expenditure (SEMI WFF),Nanjing Gaoxin Semiconductor Corporation (NSMC) - Fab 3,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Nanjing Guozhao Optoelectronics Technology (GZOT) - Fab 1 project capital expenditure (SEMI WFF),Nanjing Guozhao Optoelectronics Technology (GZOT) - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Nanjing Guozhao Optoelectronics Technology (GZOT) - Zhaoyi 12inch line project capital expenditure (SEMI WFF),Nanjing Guozhao Optoelectronics Technology (GZOT) - Zhaoyi 12inch line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Nanostructures, Inc. - Fab 1 project capital expenditure (SEMI WFF)","Nanostructures, Inc. - Fab 1",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Nanox - Nanox project capital expenditure (SEMI WFF),Nanox - Nanox,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Nanya Technology - Fab 5 Phase 1 project capital expenditure (SEMI WFF),Nanya Technology - Fab 5 Phase 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Nanya Technology - Fab 5 Phase 2 project capital expenditure (SEMI WFF),Nanya Technology - Fab 5 Phase 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Nanya Technology - Fab 5 (EUV Fab) project capital expenditure (SEMI WFF),Nanya Technology - Fab 5 (EUV Fab),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
NeoPhotonics Corporation - San Jose project capital expenditure (SEMI WFF),NeoPhotonics Corporation - San Jose,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Nexchip - N1(A3+A4) project capital expenditure (SEMI WFF),Nexchip - N1(A3+A4),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
NexGen Power Systems - Avogy project capital expenditure (SEMI WFF),NexGen Power Systems - Avogy,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
NEXIC Technology - Jiangyin 6inch Fab project capital expenditure (SEMI WFF),NEXIC Technology - Jiangyin 6inch Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Nexperia - Hamburg 8-inch project capital expenditure (SEMI WFF),Nexperia - Hamburg 8-inch,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Nexperia - Hamburg 8-inch GaN and SiC project capital expenditure (SEMI WFF),Nexperia - Hamburg 8-inch GaN and SiC,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Nexperia - Manchester 6-inch (was Nexperia) project capital expenditure (SEMI WFF),Nexperia - Manchester 6-inch (was Nexperia),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Nexperia - Hamburg 6-inch project capital expenditure (SEMI WFF),Nexperia - Hamburg 6-inch,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Nichia Corporation - K6 (was LD fab HQ) project capital expenditure (SEMI WFF),Nichia Corporation - K6 (was LD fab HQ),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
NIIIS - Research Institute of Measuring Systems - NIIIS project capital expenditure (SEMI WFF),NIIIS - Research Institute of Measuring Systems - NIIIS,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Nisshinbo - Yashiro Fab 1 (Ricoh Electro Device) project capital expenditure (SEMI WFF),Nisshinbo - Yashiro Fab 1 (Ricoh Electro Device),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
